"friend_owner_name","friend_owner_url","from","url"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100091972954046"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=61552761261791"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100090180918061"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100041323839646"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/tao.thaiviet.5"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100087955582435"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100065493339819"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100038540745636"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100081953513062"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100065354887108"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100079938114492"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100056611876387"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/ngan.pham.58152"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100042159932746"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100045369763615"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100028860014421"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100059829734143"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/thaithi.hieu.75"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100074981216682"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100041472399429"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100081572590352"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=61552645303792"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/duongtuan1510"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100079235536319"
"Viết Đại","https://facebook.com/vietdai0504","Nguyễn Đình Chiểu-Huế Confessions ","https://www.facebook.com/profile.php?id=100036835703805"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/rot.nguuen.9"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/huyenanh.phan.7330"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100066324493041"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100051455392979"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100027632481495"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/ho.trang.946954"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100056009469568"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100067748914961"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/mydung.truongngoc.587"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/quynhnhu.phamthi.1217"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100016198815871"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/menimie"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100028925261834"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100036235234849"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100033625717662"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/nguyenngocduyuyen22112005"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/mk.only1"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100087659992074"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100011444614827"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/baotran.do.773"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100027804127553"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100076387671195"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=61550958127528"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/llylylyllyllyllylyllylylylyly"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100035329953013"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/linhdan160205"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100031552562613"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100076858743906"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100067365384018"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100048349725100"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/baovy.truong.71066"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100049113997119"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/myhieu.1257845.00"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100064456681514"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/has.ys.7"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100045453641683"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/ldvannn"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/anan.nguyen.56"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/BearGauu"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/lynhzyyy"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100049748375623"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/nanh.nanh.752487"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100023268290441"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100072104048819"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100022422638019"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/pie12xD"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100006883304057"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100064598137640"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100010264456356"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/tgbthien"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/ghi1234444"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/convitlundien.33"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100011779530381"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/nguyenthi.thuy.9237244"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/hganhhhhh"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100083643548399"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/loi.levan.50951"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/baotran.29999"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/navakcodoc"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/tragiang.huyennu.7"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100078485011598"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/binhduong.tran.520"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100036337772311"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/NguyenNhat147"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100039262965675"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100016587453348"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/peanut607"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100049925778028"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100064941162692"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100046253675770"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/jamesnguyenhh"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/tranvu1208"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/thanhh.ngocc.7161"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100024876180024"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/xiu.1706"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/sinhhocthayken"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/ngocanh.huynh.7982780"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/quocdat.phan.391"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100012892682044"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/thuphuong.huyennu"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100015009976733"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100016977310462"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100009221185304"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/tienhue.truong"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/kendy.179"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/tran.minhthu.967806"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/ptdmee"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/phanthithanhthao2806"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100085708935332"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100027205339900"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/trang.nguyenthuy.1671897"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100028431814034"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100040747473003"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100008696201205"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/khanhuyen.111"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100010461819224"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/suong.pi.77"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/pthinh197"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/dnungoclinh"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/chau.quy.31"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100036364448323"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100025469411740"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100066804935841"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/hephaestion.ahalf"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/giahuy.letran.56"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100066709012778"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/katty.truc.3"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/tnheyy1205"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/anhphuongmoroi.tauodayne"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100055347932278"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/DaveTryGamings"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/nhatt.hao.1029"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100053326033136"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100012099939052"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100045159981493"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/hkbnyumichan"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100026216240379"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100065582709784"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100079308870164"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100024164544034"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/peachieyin"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100042168456037"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/tay.huynh.378537"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100048316928323"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100057589839131"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100011027435491"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100055975021397"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100023418977831"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/vananh09.03.05"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100029538643630"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/minhnguyet.phan.9250"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100081159695574"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/huyy.nhatt.1612"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/ngocthao.dothi22"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100047969917750"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/phuongnhi.truong.372"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100038761875091"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/tvmc.2005"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100054494291005"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100010659279284"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/tnkbin2402a"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100043996162548"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/ka.le.5209000"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100029235677194"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100010300421584"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/quy.nhat.39"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/nguyenvansang23011998"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100015879581000"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/PhanHuuPhuc"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100025978633290"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100076170277813"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/thuyngoc2305"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100029993193820"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/huynh.quang.71465572"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/tmqua"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/tohanh123"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/profile.php?id=100012150366573"
"Khánh Uyên","https://facebook.com/uynkhanh9225","Nguyễn Trường Tộ Basketball ","https://www.facebook.com/uyen.phanh.3"
"Trần Thiên Khánh  (khnh)","https://facebook.com/thnkhnh","QH Wolves - CLB Bóng Đá Quốc Học Huế ","https://www.facebook.com/thnkhnh/friends/?__tn__=%3C"
"Trần Thiên Khánh  (khnh)","https://facebook.com/thnkhnh","QH Wolves - CLB Bóng Đá Quốc Học Huế ","https://www.facebook.com/thnkhnh/friends/?__tn__=%3C"
"Trần Thiên Khánh  (khnh)","https://facebook.com/thnkhnh","QH Wolves - CLB Bóng Đá Quốc Học Huế ","https://www.facebook.com/thnkhnh/friends/?__tn__=%3C"
"Trần Thiên Khánh  (khnh)","https://facebook.com/thnkhnh","QH Wolves - CLB Bóng Đá Quốc Học Huế ","https://www.facebook.com/thnkhnh/friends/?__tn__=%3C"
"Trần Thiên Khánh  (khnh)","https://facebook.com/thnkhnh","QH Wolves - CLB Bóng Đá Quốc Học Huế ","https://www.facebook.com/thnkhnh/friends/"
"Trần Thiên Khánh  (khnh)","https://facebook.com/thnkhnh","QH Wolves - CLB Bóng Đá Quốc Học Huế ","https://www.facebook.com/thnkhnh"
"Trần Thiên Khánh  (khnh)","https://facebook.com/thnkhnh","QH Wolves - CLB Bóng Đá Quốc Học Huế ","https://www.facebook.com/theoriginalthieny"
"Trần Thiên Khánh  (khnh)","https://facebook.com/thnkhnh","QH Wolves - CLB Bóng Đá Quốc Học Huế ","https://www.facebook.com/dungqbu510"
"Trần Thiên Khánh  (khnh)","https://facebook.com/thnkhnh","QH Wolves - CLB Bóng Đá Quốc Học Huế ","https://www.facebook.com/profile.php?id=100008952552224"
"Trần Thiên Khánh  (khnh)","https://facebook.com/thnkhnh","QH Wolves - CLB Bóng Đá Quốc Học Huế ","https://www.facebook.com/hohai2802"
"Trần Thiên Khánh  (khnh)","https://facebook.com/thnkhnh","QH Wolves - CLB Bóng Đá Quốc Học Huế ","https://www.facebook.com/nhattan.nguyenhuu.1"
"Trần Thiên Khánh  (khnh)","https://facebook.com/thnkhnh","QH Wolves - CLB Bóng Đá Quốc Học Huế ","https://www.facebook.com/nhtnhi1004"
"Trần Thiên Khánh  (khnh)","https://facebook.com/thnkhnh","QH Wolves - CLB Bóng Đá Quốc Học Huế ","https://www.facebook.com/profile.php?id=100034584943793"
"Trần Thiên Khánh  (khnh)","https://facebook.com/thnkhnh","QH Wolves - CLB Bóng Đá Quốc Học Huế ","https://www.facebook.com/profile.php?id=100072725107663"
"Trần Thiên Khánh  (khnh)","https://facebook.com/thnkhnh","QH Wolves - CLB Bóng Đá Quốc Học Huế ","https://www.facebook.com/hieutrinhphuc"
"Trần Thiên Khánh  (khnh)","https://facebook.com/thnkhnh","QH Wolves - CLB Bóng Đá Quốc Học Huế ","https://www.facebook.com/anhthu.nguyencuu.7"
