"_id","type","url"
"65f9516f6d320c2ab7b083da","friend","https://www.facebook.com/giang.regal.batdongsan.79"
"65f9516f6d320c2ab7b083db","friend","https://www.facebook.com/profile.php?id=100072039708915"
"65f9516f6d320c2ab7b083dc","friend","https://www.facebook.com/profile.php?id=100071864135940"
"65f9516f6d320c2ab7b083dd","friend","https://www.facebook.com/profile.php?id=100066420497428"
"65f9516f6d320c2ab7b083de","friend","https://www.facebook.com/profile.php?id=100064063286916"
"65f9516f6d320c2ab7b083df","friend","https://www.facebook.com/profile.php?id=100058360706899"
"65f9516f6d320c2ab7b083e0","friend","https://www.facebook.com/profile.php?id=100053931917650"
"65f9516f6d320c2ab7b083e1","friend","https://www.facebook.com/profile.php?id=100052913106564"
"65f9516f6d320c2ab7b083e2","friend","https://www.facebook.com/profile.php?id=100051050432339"
"65f9516f6d320c2ab7b083e3","friend","https://www.facebook.com/khanhngoc.nguyenthi.148116"
"65f9516f6d320c2ab7b083e4","friend","https://www.facebook.com/maheer.almsrhi.9"
"65f9516f6d320c2ab7b083e5","friend","https://www.facebook.com/profile.php?id=100041517310749"
"65f9516f6d320c2ab7b083e6","friend","https://www.facebook.com/profile.php?id=100041367140311"
"65f9516f6d320c2ab7b083e7","friend","https://www.facebook.com/profile.php?id=100039899293515"
"65f9516f6d320c2ab7b083e8","friend","https://www.facebook.com/fulop.levy.1"
"65f9516f6d320c2ab7b083e9","friend","https://www.facebook.com/profile.php?id=100036433711493"
"65f9516f6d320c2ab7b083ea","friend","https://www.facebook.com/profile.php?id=100035760456773"
"65f9516f6d320c2ab7b083eb","friend","https://www.facebook.com/canh.thai.3958"
"65f9516f6d320c2ab7b083ec","friend","https://www.facebook.com/profile.php?id=100034029617545"
"65f9516f6d320c2ab7b083ed","friend","https://www.facebook.com/profile.php?id=100033926654857"
"65f9516f6d320c2ab7b083ee","friend","https://www.facebook.com/tai.duy.18062533"
"65f9516f6d320c2ab7b083ef","friend","https://www.facebook.com/longit12"
"65f9516f6d320c2ab7b083f0","friend","https://www.facebook.com/hoangngoc.nhathuy"
"65f9516f6d320c2ab7b083f1","friend","https://www.facebook.com/profile.php?id=100029181255541"
"65f9516f6d320c2ab7b083f2","friend","https://www.facebook.com/profile.php?id=100028942772319"
"65f9516f6d320c2ab7b083f3","friend","https://www.facebook.com/profile.php?id=100027798455709"
"65f9516f6d320c2ab7b083f4","friend","https://www.facebook.com/profile.php?id=100026235795006"
"65f9516f6d320c2ab7b083f5","friend","https://www.facebook.com/profile.php?id=100026142964941"
"65f9516f6d320c2ab7b083f6","friend","https://www.facebook.com/profile.php?id=100025241391147"
